state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
il,95th,upper,SB 561,ILV00016222,lower,Third Reading,2007-05-24 00:00:00,other,113,3,2
il,95th,upper,SB 561,ILV00016223,upper,Third Reading,2007-03-29 00:00:00,other,54,0,5
il,95th,upper,SB 569,ILV00016224,upper,Third Reading,2007-03-15 00:00:00,other,48,5,6
il,95th,upper,SB 571,ILV00016225,upper,Third Reading,2007-03-15 00:00:00,other,56,0,3
il,95th,upper,SB 572,ILV00016226,lower,Third Reading,2008-01-09 00:00:00,other,63,52,3
il,95th,upper,SB 572,ILV00016227,upper,Third Reading,2007-03-29 00:00:00,other,57,0,2
il,95th,upper,SB 573,ILV00016228,upper,Third Reading,2007-03-29 00:00:00,other,53,1,5
il,95th,upper,SB 574,ILV00016229,upper,Concurrence,2007-06-06 00:00:00,other,53,0,6
il,95th,upper,SB 574,ILV00016230,lower,Third Reading,2007-05-31 00:00:00,other,115,0,3
il,95th,upper,SB 574,ILV00016231,upper,Third Reading,2007-03-29 00:00:00,other,56,0,3
il,95th,upper,SB 576,ILV00016232,upper,Third Reading,2007-03-15 00:00:00,other,57,0,2
il,95th,upper,SB 577,ILV00016233,upper,Concurrence,2007-06-29 00:00:00,other,52,0,7
il,95th,upper,SB 577,ILV00016234,upper,Concurrence,2007-06-29 00:00:00,other,52,0,7
il,95th,upper,SB 577,ILV00016235,lower,Third Reading,2007-05-29 00:00:00,other,116,0,2
il,95th,upper,SB 577,ILV00016236,upper,Third Reading,2007-03-29 00:00:00,other,55,0,4
il,95th,upper,SB 580,ILV00016237,lower,Third Reading,2007-05-29 00:00:00,other,116,0,2
il,95th,upper,SB 580,ILV00016238,upper,Third Reading,2007-03-15 00:00:00,other,55,0,4
il,95th,upper,SB 581,ILV00016239,upper,Concurrence,2007-07-11 00:00:00,other,51,0,8
il,95th,upper,SB 581,ILV00016240,lower,Third Reading,2007-06-20 00:00:00,other,104,0,14
il,95th,upper,SB 581,ILV00016241,upper,Third Reading,2007-03-29 00:00:00,other,57,0,2
il,95th,upper,SB 585,ILV00016242,lower,Third Reading,2007-05-29 00:00:00,other,116,0,2
il,95th,upper,SB 585,ILV00016243,upper,Third Reading,2007-03-29 00:00:00,other,57,0,2
il,95th,upper,SB 591,ILV00016244,lower,Third Reading,2007-08-02 00:00:00,other,100,0,18
il,95th,upper,SB 591,ILV00016245,upper,Third Reading,2007-03-29 00:00:00,other,57,0,2
il,95th,upper,SB 593,ILV00016246,lower,Motion,2007-10-10 00:00:00,other,112,0,6
il,95th,upper,SB 593,ILV00016247,upper,Motion,2007-10-02 00:00:00,other,54,0,5
il,95th,upper,SB 593,ILV00016248,lower,Third Reading,2007-05-31 00:00:00,other,114,0,4
il,95th,upper,SB 593,ILV00016249,upper,Third Reading,2007-05-10 00:00:00,other,56,0,3
il,95th,upper,SB 594,ILV00016250,lower,Third Reading,2007-05-29 00:00:00,other,116,0,2
il,95th,upper,SB 594,ILV00016251,upper,Third Reading,2007-03-15 00:00:00,other,55,0,4
il,95th,upper,SB 595,ILV00016252,upper,Concurrence,2007-05-31 00:00:00,other,58,0,1
il,95th,upper,SB 595,ILV00016253,lower,Third Reading,2007-05-29 00:00:00,other,116,0,2
il,95th,upper,SB 595,ILV00016254,upper,Third Reading,2007-03-29 00:00:00,other,57,0,2
il,95th,upper,SB 597,ILV00016255,upper,Concurrence,2007-06-14 00:00:00,other,53,0,6
il,95th,upper,SB 597,ILV00016256,upper,Concurrence,2007-06-14 00:00:00,other,53,0,6
il,95th,upper,SB 597,ILV00016257,lower,Third Reading,2007-06-01 00:00:00,other,110,0,8
il,95th,upper,SB 597,ILV00016258,upper,Third Reading,2007-03-15 00:00:00,other,56,0,3
il,95th,upper,SB 599,ILV00016259,lower,Motion,2007-10-10 00:00:00,other,71,41,6
il,95th,upper,SB 599,ILV00016260,upper,Motion,2007-10-02 00:00:00,other,45,2,12
il,95th,upper,SB 599,ILV00016261,upper,Concurrence,2007-05-31 00:00:00,other,52,3,4
il,95th,upper,SB 599,ILV00016262,lower,Third Reading,2007-05-29 00:00:00,other,75,39,4
il,95th,upper,SB 599,ILV00016263,upper,Third Reading,2007-03-15 00:00:00,other,46,10,3
il,95th,upper,SB 607,ILV00016264,upper,Concurrence,2007-06-06 00:00:00,other,53,0,6
il,95th,upper,SB 607,ILV00016265,upper,Concurrence,2007-06-06 00:00:00,other,53,0,6
il,95th,upper,SB 607,ILV00016266,upper,Concurrence,2007-06-06 00:00:00,other,53,0,6
il,95th,upper,SB 607,ILV00016267,lower,Third Reading,2007-05-31 00:00:00,other,115,0,3
il,95th,upper,SB 607,ILV00016268,upper,Third Reading,2007-05-10 00:00:00,other,56,0,3
il,95th,upper,SB 611,ILV00016269,upper,Concurrence,2007-03-29 00:00:00,other,57,0,2
il,95th,upper,SB 611,ILV00016270,lower,Third Reading,2007-03-28 00:00:00,other,114,2,2
il,95th,upper,SB 611,ILV00016271,upper,Third Reading,2007-03-15 00:00:00,other,56,1,2
il,95th,upper,SB 612,ILV00016272,lower,Third Reading,2007-05-29 00:00:00,other,116,0,2
il,95th,upper,SB 612,ILV00016273,upper,Third Reading,2007-03-15 00:00:00,other,57,0,2
il,95th,upper,SB 620,ILV00016274,upper,Concurrence,2008-11-20 00:00:00,other,33,16,10
il,95th,upper,SB 620,ILV00016275,upper,Concurrence,2008-11-20 00:00:00,other,33,16,10
il,95th,upper,SB 620,ILV00016276,lower,Third Reading,2008-11-19 00:00:00,other,64,44,10
il,95th,upper,SB 620,ILV00016277,upper,Third Reading,2007-03-15 00:00:00,other,57,0,2
il,95th,upper,SB 627,ILV00016278,lower,Motion,2007-10-11 00:00:00,other,112,0,6
il,95th,upper,SB 627,ILV00016279,upper,Motion,2007-10-02 00:00:00,other,52,0,7
il,95th,upper,SB 627,ILV00016280,lower,Third Reading,2007-05-29 00:00:00,other,116,0,2
il,95th,upper,SB 627,ILV00016281,upper,Third Reading,2007-03-15 00:00:00,other,55,0,4
il,95th,upper,SB 639,ILV00016282,lower,Third Reading,2007-05-29 00:00:00,other,116,0,2
il,95th,upper,SB 639,ILV00016283,upper,Third Reading,2007-03-29 00:00:00,other,56,0,3
